Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	tree_length
2016	-429.5961	-440.976	11.37989	0.0347235	0.0013055	0.0065566	0.0112199	0.00307554	0.0154654	0.0116994	0.024462	0.0198248	0.0149696	0.0298604	0.00572842	0.0817507	0.0295384	0.08739	0.101459	0.327616	0.705997	1.41644	3.05235	9.85618	1.654453	0.0919656	0.00345764	0.0173652	0.0297162	0.00814562	0.0409603	0.030986	0.0647879	0.0525063	0.0396473	0.0790857	0.0151718	0.216518	0.0782329	0.231454	0.3775702
2052	-424.5252	-435.5471	11.02193	0.0284165	0.000799142	0.0143221	0.00119944	0.000618292	0.00366377	0.000842143	0.0299347	0.0208379	0.0176393	0.00811889	0.00671323	0.032104	0.0228981	0.0438955	0.0810839	0.293687	0.682323	1.46558	3.40499	12.3329	1.816545	0.122483	0.00344453	0.0617325	0.00516992	0.00266502	0.0157919	0.00362988	0.129027	0.0898175	0.0760306	0.0349947	0.0289359	0.138378	0.0986973	0.189202	0.2320032
2088	-427.2772	-438.3922	11.11502	0.0503409	0.00137792	0.0337092	0.000324011	0.0016081	0.00797698	0.00323318	0.0406508	0.0130954	0.0183114	0.00860923	0.00566888	0.0525678	0.0219385	0.0490786	0.0768392	0.286086	0.676763	1.47762	3.49546	13.0142	1.855423	0.163184	0.00446664	0.109271	0.00105031	0.0052128	0.0258581	0.0104806	0.131773	0.0424498	0.0593578	0.0279076	0.0183762	0.170403	0.0711155	0.159093	0.3084909
2124	-433.3066	-445.1908	11.8842	0.0166064	0.0496606	0.0441606	0.0294337	0.00251058	0.0186639	0.00728896	0.0251919	0.0607262	0.0175585	0.025669	0.00499279	0.137742	0.0166121	0.0836343	0.194731	0.450253	0.779623	1.28267	2.22098	5.13528	1.183037	0.0307269	0.0918872	0.0817106	0.0544613	0.00464534	0.0345339	0.0134868	0.0466127	0.112362	0.0324885	0.0474954	0.00923818	0.254865	0.0307375	0.154749	0.5404518
2160	-428.522	-439.9446	11.42257	0.107951	0.013265	0.118237	0.009902	0.0236053	0.0140158	0.0637495	0.13872	0.0470574	0.0543132	0.129344	0.00835076	0.260752	0.0993836	0.36034	0.324494	0.577583	0.842613	1.18678	1.73135	3.08172	0.8138056	0.0745009	0.00915469	0.0815997	0.00683375	0.0162909	0.00967283	0.043996	0.0957361	0.0324761	0.0374836	0.089265	0.00576318	0.179955	0.0685884	0.248684	1.448985
2196	-428.7159	-440.4553	11.73943	0.0370468	0.0332338	0.0201559	0.00836118	0.00682519	0.00768952	0.00328616	0.0605709	0.0126323	0.0174707	0.0380435	0.0141912	0.0610295	0.0555865	0.0993226	0.158989	0.407854	0.755935	1.32286	2.45186	6.28974	1.329665	0.0779201	0.0699003	0.0423937	0.017586	0.0143554	0.0161733	0.00691175	0.127398	0.0265694	0.036746	0.0800165	0.0298481	0.128363	0.116914	0.208904	0.4754459
2232	-431.4979	-443.219	11.72111	0.0965451	0.083861	0.0320344	0.023789	0.0128226	0.0207113	0.00532482	0.051221	0.0467872	0.0279426	0.0337102	0.00899273	0.103589	0.0624444	0.0990786	0.17016	0.421588	0.763786	1.30927	2.37199	5.87681	1.280565	0.136199	0.118305	0.0451918	0.0335597	0.0180892	0.029218	0.00751187	0.0722588	0.0660039	0.0394194	0.047556	0.0126863	0.146136	0.088092	0.139773	0.7088543
2268	-429.9157	-441.8229	11.90715	0.0381344	0.0212962	0.0608462	0.0316866	0.0221122	0.00986193	0.013603	0.0901333	0.0424152	0.0201669	0.0470962	0.0138375	0.0962298	0.0783056	0.166228	0.228518	0.486792	0.798835	1.25182	2.05427	4.37603	1.067352	0.0507138	0.0283212	0.0809175	0.0421391	0.0294063	0.0131151	0.0180903	0.119866	0.0564066	0.0268194	0.0626318	0.018402	0.127973	0.104136	0.221062	0.7519531
2304	-433.7937	-445.0788	11.28514	0.134443	0.0573544	0.092367	0.0234771	0.0680493	0.00222703	0.0238874	0.0868861	0.0521168	0.111668	0.0290383	0.0589225	0.273255	0.0483844	0.377452	0.263776	0.522077	0.816467	1.22479	1.91543	3.7911	0.963602	0.0933935	0.0398425	0.0641648	0.0163089	0.0472719	0.00154706	0.0165939	0.0603574	0.0362041	0.0775726	0.0201721	0.0409318	0.189822	0.0336113	0.262206	1.439527
2340	-430.2788	-442.183	11.90429	0.147754	0.0524318	0.163215	0.037765	0.0131796	0.0270201	0.0038687	0.0694186	0.0904065	0.0421284	0.0211568	0.0726747	0.167881	0.107582	0.117283	0.37087	0.616465	0.859914	1.16291	1.62215	2.69637	0.7172155	0.130321	0.0462458	0.143958	0.0333094	0.0116246	0.0238322	0.00341226	0.0612284	0.0797402	0.037158	0.0186607	0.0641004	0.148074	0.094889	0.103445	1.133764
2376	-429.1296	-441.0039	11.87435	0.0608959	0.0752546	0.0313211	0.0227929	0.00019303	0.0177307	0.00230094	0.0509187	0.0404008	0.0288693	0.02161	0.0497005	0.131611	0.25647	0.143005	0.267407	0.52557	0.818167	1.22224	1.90269	3.73962	0.9537153	0.0652637	0.0806523	0.0335677	0.0244278	0.000206875	0.0190025	0.00246598	0.0545709	0.0432986	0.03094	0.02316	0.0532653	0.141051	0.274865	0.153262	0.9330743
2412	-433.4795	-445.0559	11.57644	0.113842	0.0961376	0.129713	0.103642	0.000124398	0.0282182	0.0720031	0.0653436	0.0926249	0.0487482	0.0406271	0.0969258	0.047089	0.272362	0.196877	0.370457	0.61613	0.859769	1.1631	1.62303	2.69937	0.7180198	0.081068	0.0684606	0.0923697	0.0738043	8.85853e-05	0.0200944	0.0512741	0.0465319	0.0659592	0.0347141	0.028931	0.0690218	0.0335325	0.193952	0.140198	1.404277
2448	-431.0206	-442.8385	11.81796	0.0686333	0.076695	0.0145188	0.0480656	0.0175617	0.0146683	0.00258893	0.0764391	0.0232868	0.00568096	0.058306	0.168767	0.0306721	0.116056	0.0548521	0.206856	0.463713	0.786821	1.27094	2.1565	4.83428	1.139363	0.0883548	0.0987329	0.0186908	0.061877	0.022608	0.0188832	0.00333284	0.0984035	0.0299781	0.00731335	0.07506	0.217262	0.0394856	0.149405	0.0706136	0.7767927
2484	-428.0454	-439.9352	11.8898	0.0378394	0.00789992	0.0275162	0.00274667	0.00580558	0.0200822	0.00479352	0.0887688	0.0453659	0.00266826	0.065463	0.0983078	0.0537714	0.130628	0.00992912	0.200389	0.456585	0.783028	1.27709	2.19017	4.9903	1.16233	0.0628995	0.0131318	0.0457395	0.00456573	0.00965046	0.0333822	0.00796814	0.147558	0.0754106	0.00443537	0.108818	0.163414	0.0893828	0.217139	0.0165049	0.6015854
2520	-425.1447	-437.0597	11.91495	0.149997	0.0108308	0.0843887	0.0137033	0.00428857	0.0136726	0.00176638	0.121842	0.0725944	0.0258633	0.0775173	0.205042	0.0336037	0.254193	0.0944322	0.394417	0.635253	0.868006	1.15207	1.57418	2.53539	0.6727051	0.128893	0.00930691	0.0725154	0.0117753	0.00368518	0.0117489	0.00151785	0.104699	0.0623805	0.0222244	0.0666107	0.176193	0.0288757	0.218428	0.0811458	1.163735
2556	-426.3833	-438.0194	11.63608	0.112524	0.0283749	0.0309251	0.0106784	0.00715065	0.0256969	0.00036633	0.0808587	0.016284	0.0726598	0.167495	0.196022	0.0383286	0.240797	0.0349116	0.23008	0.488412	0.799663	1.25053	2.04745	4.34632	1.062426	0.105848	0.0266914	0.0290903	0.0100448	0.0067264	0.0241723	0.000344595	0.0760613	0.0153178	0.0683488	0.157557	0.184392	0.0360546	0.22651	0.0328403	1.063072
2592	-433.9434	-445.2475	11.30409	0.0282231	0.0138699	0.00503207	0.0109454	0.0153862	0.0140321	0.00730077	0.032336	0.0387974	0.0266441	0.0262322	0.10142	0.0231387	0.0564998	0.0119055	0.0890767	0.307466	0.692153	1.44477	3.25239	11.2263	1.748567	0.0685421	0.0336841	0.0122208	0.0265818	0.0373665	0.034078	0.0177305	0.0785307	0.0942226	0.0647074	0.0637071	0.246306	0.0561942	0.137214	0.0289134	0.4117632
2628	-425.8488	-436.5232	10.6744	0.0122209	0.00903968	0.00742807	0.00471456	0.00130597	0.00323172	0.0011553	0.0242706	0.0127506	0.00649869	0.011636	0.0320764	0.00737044	0.0428955	0.00196254	0.0621253	0.257914	0.655225	1.52619	3.87727	16.0965	2.00912	0.0684425	0.0506264	0.0416006	0.0264037	0.007314	0.0180991	0.00647018	0.135927	0.071409	0.0363956	0.065167	0.179642	0.0412778	0.240234	0.0109911	0.1785569
2664	-427.2982	-438.9341	11.63588	0.0420156	0.00863259	0.0292462	0.0152656	0.00131252	0.0132741	0.0245837	0.065831	0.0297091	0.0127444	0.0502068	0.0565506	0.0109594	0.0618934	0.0110326	0.139414	0.382539	0.740973	1.34958	2.61411	7.17289	1.424669	0.096976	0.0199248	0.067503	0.0352345	0.00302942	0.0306379	0.0567416	0.151944	0.0685714	0.0294154	0.115882	0.130524	0.0252953	0.142856	0.0254643	0.4332577
2700	-429.6861	-441.457	11.77085	0.0983927	0.0256634	0.0321006	0.029316	0.00112301	0.0145118	0.0031108	0.0915752	0.0632076	0.0153001	0.0657066	0.165489	0.0425788	0.164368	0.033341	0.208519	0.465527	0.78778	1.26939	2.1481	4.79574	1.133575	0.116333	0.0303427	0.0379536	0.0346613	0.00132777	0.0171578	0.003678	0.108272	0.0747325	0.0180898	0.0776871	0.195663	0.0503423	0.194338	0.0394202	0.8457852
2736	-428.0728	-439.7881	11.71531	0.0576428	0.0256047	0.0502793	0.0122677	0.00044377	0.015561	0.00252319	0.0657942	0.0582435	0.0384166	0.0963104	0.0991335	0.0381071	0.129735	0.0186544	0.168783	0.41992	0.762842	1.31089	2.38141	5.92477	1.286442	0.081334	0.0361282	0.0709441	0.0173098	0.000626159	0.0219566	0.00356022	0.0928356	0.0821815	0.0542058	0.135894	0.139877	0.0537691	0.183056	0.0263213	0.7087176
2772	-430.1664	-441.6266	11.4602	0.0640033	0.0156805	0.0168625	0.0194203	0.0266138	0.0134675	0.00926005	0.12599	0.0203805	0.0284347	0.197975	0.133016	0.0871224	0.0660273	0.0798668	0.145403	0.390468	0.745731	1.34097	2.56103	6.87744	1.394255	0.0707906	0.0173433	0.0186507	0.0214797	0.0294361	0.0148957	0.010242	0.139351	0.0225418	0.0314501	0.21897	0.147122	0.0963614	0.0730293	0.0883364	0.9041214
2808	-429.9168	-441.7308	11.814	0.134408	0.0540907	0.0344467	0.00804519	0.00924473	0.0505542	0.00340815	0.0180912	0.0926695	0.0753218	0.0334648	0.172741	0.234794	0.086746	0.0192552	0.279458	0.536991	0.823673	1.21407	1.86223	3.57835	0.9218424	0.130838	0.0526543	0.0335319	0.00783154	0.00899923	0.0492116	0.00331764	0.0176107	0.0902085	0.0733215	0.0325761	0.168153	0.228559	0.0844423	0.0187439	1.027281
2844	-425.9958	-437.3316	11.33575	0.0360512	0.00368882	0.0312024	0.00972663	0.000820146	0.0102354	0.0128163	0.0388326	0.0614845	0.0108734	0.104331	0.00558144	0.0141719	0.0683139	0.0418134	0.0914932	0.311506	0.694978	1.43889	3.21021	10.9298	1.729212	0.0801238	0.0081984	0.0693474	0.0216174	0.00182277	0.0227483	0.0284842	0.0863056	0.136649	0.0241662	0.231877	0.0124047	0.0314971	0.151828	0.0929303	0.4499436
2880	-424.7537	-436.326	11.57225	0.0287451	0.00348923	0.0250774	0.00391374	0.00486091	0.00768076	0.00744766	0.0434418	0.0166333	0.00292402	0.0660106	0.0135192	0.0143549	0.0839592	0.0406906	0.1343	0.37563	0.736772	1.35727	2.6622	7.44603	1.451692	0.0792426	0.00961887	0.0691315	0.0107891	0.0134002	0.0211738	0.0205312	0.119757	0.0458535	0.00806074	0.181974	0.0372689	0.0395727	0.231453	0.112173	0.3627485
2916	-429.5026	-441.1867	11.68414	0.0754577	0.0111619	0.010569	0.0083352	0.00492254	0.0118556	0.00521471	0.0561438	0.00958394	0.0111013	0.0737443	0.0294816	0.00329076	0.0508689	0.0329742	0.152389	0.399507	0.751074	1.33143	2.50309	6.56216	1.360324	0.191175	0.028279	0.0267769	0.0211175	0.0124714	0.0300365	0.0132117	0.142242	0.0242812	0.0281255	0.186834	0.0746928	0.00833725	0.128878	0.0835413	0.3947053
2952	-428.8556	-440.8316	11.97601	0.0726059	0.0433518	0.0581206	0.0202142	0.00533447	0.0117842	0.00646117	0.0583624	0.0262276	0.00267218	0.171769	0.0259289	0.0138611	0.120006	0.0373409	0.235714	0.494209	0.802612	1.24593	2.02343	4.24243	1.044933	0.107717	0.0643163	0.0862272	0.0299896	0.00791417	0.0174829	0.00958573	0.0865858	0.038911	0.00396443	0.254835	0.0384679	0.0205642	0.17804	0.0553986	0.6740406
2988	-429.9759	-441.6575	11.68159	0.0872086	0.0108284	0.0212429	0.00725889	0.00776749	0.0315214	0.0126509	0.0369176	0.0230471	0.025882	0.0984489	0.0192744	0.0136604	0.0593564	0.0512821	0.14653	0.391941	0.746607	1.33939	2.55141	6.82453	1.388671	0.172231	0.0213853	0.0419532	0.0143358	0.0153402	0.0622525	0.0249845	0.0729096	0.0455164	0.0511151	0.194429	0.0380656	0.0269783	0.117225	0.101278	0.5063475
3024	-427.95	-438.746	10.79599	0.017618	0.00227525	0.014965	0.000833025	0.00458221	0.00597204	0.0011899	0.0238256	0.0206782	0.000800977	0.0485745	0.00499404	0.0133151	0.0401508	0.0304277	0.0596688	0.252888	0.651216	1.53559	3.95431	16.7592	2.038292	0.0765327	0.00988369	0.065008	0.00361867	0.0199052	0.0259426	0.00516891	0.103499	0.089826	0.00347945	0.211008	0.0216941	0.0578408	0.174415	0.132178	0.2302023
3060	-427.9834	-439.8796	11.89618	0.0639409	0.0535573	0.0572214	0.0146122	0.00975911	0.013919	0.0118395	0.046245	0.0273523	0.0408786	0.114815	0.0356079	0.0087323	0.102111	0.0805548	0.212167	0.469482	0.789862	1.26604	2.13001	4.71327	1.121034	0.0938725	0.0786282	0.0840076	0.0214524	0.0143275	0.0204347	0.0173818	0.067893	0.0401563	0.0600144	0.168562	0.0522765	0.01282	0.14991	0.118264	0.6811465
3096	-426.9242	-438.3174	11.39322	0.150294	0.0194753	0.125684	0.0176421	0.027922	0.000288291	0.0234937	0.142421	0.0948392	0.0747037	0.313919	0.0208676	0.06093	0.307821	0.201806	0.398748	0.638645	0.86945	1.15015	1.56581	2.50785	0.6648074	0.094996	0.0123097	0.0794409	0.011151	0.0176486	0.00018222	0.0148496	0.0900198	0.0599449	0.0472179	0.198418	0.0131898	0.0385119	0.194564	0.127555	1.582107
3132	-427.7496	-439.503	11.75341	0.0711511	0.0300391	0.072607	0.00975202	0.00840204	0.00685044	0.0144121	0.0309498	0.010519	0.0270285	0.0889744	0.0376344	0.0167525	0.0725932	0.0393551	0.162399	0.412097	0.75838	1.3186	2.42661	6.15766	1.31432	0.132492	0.0559366	0.135203	0.0181595	0.0156457	0.0127564	0.026837	0.0576324	0.0195876	0.0503305	0.165682	0.07008	0.0311953	0.135178	0.0732842	0.5370207
3168	-425.1842	-436.8412	11.65697	0.0908012	0.0443256	0.0301607	0.00797288	0.00364294	0.023164	0.00215204	0.0671035	0.0211397	0.0425615	0.186039	0.0438057	0.0113794	0.132466	0.0569147	0.163465	0.413414	0.759136	1.31729	2.41888	6.11751	1.309589	0.118908	0.058046	0.0394965	0.0104408	0.00477056	0.0303342	0.00281817	0.0878745	0.0276833	0.0557359	0.243625	0.0573652	0.0149017	0.173469	0.074532	0.7636287
3204	-426.5342	-438.2813	11.74709	0.0443378	0.011857	0.0227465	0.00653448	0.00874791	0.00284975	0.00820027	0.0473423	0.0386439	0.0147568	0.0783471	0.0121671	0.00546101	0.0570961	0.0407699	0.16564	0.416087	0.760664	1.31464	2.40334	6.0372	1.300035	0.110884	0.0296531	0.0568865	0.016342	0.0218775	0.0071269	0.020508	0.118398	0.096644	0.0369052	0.195937	0.0304285	0.0136574	0.142791	0.101961	0.399858
3240	-431.2238	-443.6619	12.43813	0.117552	0.0474776	0.102053	0.00227892	0.0138736	0.0508855	0.113399	0.106649	0.114595	0.0271985	0.0157291	0.199454	0.0786765	0.177789	0.0436105	0.877435	0.938223	0.980302	1.02009	1.06585	1.13968	0.09454261	0.0970525	0.0391981	0.0842566	0.0018815	0.0114542	0.0420117	0.0936237	0.0880505	0.0946114	0.0224555	0.0129861	0.164672	0.0649563	0.146785	0.0360053	1.211222
3276	-433.5604	-444.6464	11.08593	0.107543	0.084925	0.0327774	0.134555	0.014175	0.0388701	0.0489606	0.173088	0.0933757	0.123456	0.0933057	0.366969	0.168845	0.522309	0.125457	0.784163	0.888181	0.963681	1.03769	1.1259	1.27525	0.1758061	0.0505227	0.0398969	0.0153985	0.0632125	0.00665928	0.0182608	0.0230012	0.0813151	0.043867	0.0579982	0.0438341	0.172398	0.0793215	0.245376	0.0589385	2.12861
3312	-430.2223	-442.0526	11.83032	0.103425	0.0744993	0.0674294	0.0695223	0.0131566	0.0738997	0.0121552	0.0964067	0.0264577	0.0992137	0.0433816	0.232185	0.161342	0.260409	0.0834707	0.538341	0.739326	0.910079	1.09881	1.35258	1.85756	0.4477697	0.0729909	0.0525771	0.0475876	0.0490646	0.00928515	0.0521539	0.0085784	0.068038	0.0186722	0.070019	0.0306161	0.163862	0.113865	0.183781	0.0589085	1.416954
3348	-428.0579	-439.9286	11.87068	0.0309393	0.0283388	0.0729783	0.0187873	0.00366718	0.00587393	0.00606077	0.0366573	0.0370787	0.00974294	0.00635109	0.0721294	0.0361624	0.116087	0.0234415	0.190317	0.445245	0.776908	1.28715	2.24595	5.25439	1.199618	0.0613515	0.0561949	0.144713	0.0372544	0.00727188	0.0116478	0.0120183	0.0726901	0.0735258	0.0193199	0.012594	0.14303	0.0717088	0.230196	0.0464837	0.5042956
3384	-426.5289	-438.4413	11.9124	0.188959	0.015429	0.077735	0.0126911	0.00113896	0.0242298	0.0251684	0.0805516	0.0182691	0.0355144	0.0257575	0.165633	0.100284	0.10191	0.0271575	0.270521	0.528546	0.819609	1.22009	1.89198	3.69657	0.9453451	0.209855	0.0171352	0.0863311	0.0140945	0.00126491	0.0269092	0.0279516	0.0894592	0.0202894	0.0394417	0.0286058	0.183949	0.111374	0.11318	0.0301607	0.9004284
3420	-428.494	-440.1235	11.62958	0.0427682	0.014785	0.0444201	0.00524479	0.00145494	0.00493069	0.0071686	0.0213379	0.0120807	0.0455028	0.066233	0.0190874	0.0101799	0.0066828	0.00892227	0.155934	0.404013	0.753707	1.32678	2.47517	6.41296	1.343694	0.137607	0.0475709	0.142922	0.0168752	0.00468129	0.0158646	0.0230651	0.0686551	0.0388697	0.146406	0.213106	0.0614139	0.032754	0.021502	0.0287075	0.310799
3456	-429.0989	-440.9165	11.81759	0.0795028	0.0288129	0.155379	0.00422475	0.0110447	0.00585075	0.00102058	0.0766576	0.114629	0.170709	0.15038	0.114249	0.0338811	0.0166009	0.0154448	0.262439	0.520785	0.815836	1.22574	1.92018	3.81041	0.9672752	0.081259	0.0294493	0.158811	0.00431808	0.0112887	0.00598	0.00104312	0.0783509	0.117161	0.17448	0.153702	0.116773	0.0346295	0.0169677	0.0157859	0.9783878
3492	-430.266	-442.3697	12.10369	0.201822	0.0626955	0.096357	0.0659617	0.00826553	0.0225814	0.0397636	0.0478709	0.0569847	0.163491	0.209203	0.0560399	0.0151359	0.0853397	0.0559533	0.53174	0.734891	0.908373	1.10087	1.36075	1.88062	0.4566905	0.16996	0.0527978	0.0811451	0.0555483	0.00696065	0.0190165	0.0334861	0.0403135	0.0479885	0.137681	0.176176	0.0471929	0.0127464	0.0718671	0.04712	1.187466
3528	-431.7737	-443.2452	11.47149	0.145041	0.0279385	0.16337	0.0312009	0.02045	0.00660011	0.0252951	0.115267	0.00474812	0.220358	0.275585	0.096679	0.0488835	0.0594474	0.0160287	0.24846	0.507066	0.809069	1.23599	1.97213	4.0248	1.006855	0.115397	0.0222282	0.129979	0.0248238	0.0162703	0.00525113	0.0201252	0.0917078	0.00377767	0.17532	0.219259	0.0769191	0.0388924	0.0472972	0.0127527	1.256892
3564	-432.5871	-443.8367	11.24963	0.0165134	0.0203205	0.0202997	0.0165447	0.00110796	0.010515	0.00185931	0.00957658	0.0296683	0.0316858	0.0634621	0.0303865	0.00530268	0.00274308	0.00371155	0.101591	0.327825	0.706137	1.41616	3.05041	9.84335	1.653511	0.0626226	0.0770599	0.0769811	0.0627415	0.00420163	0.0398755	0.00705094	0.0363166	0.112509	0.12016	0.240663	0.115232	0.020109	0.0104024	0.014075	0.2636971
3600	-424.8572	-436.6549	11.79767	0.074315	0.0826906	0.0571611	0.0104973	0.000959093	0.0287393	0.00658638	0.0857818	0.0629914	0.0288125	0.0249492	0.227624	0.0854464	0.138805	0.03878	0.24718	0.505791	0.808434	1.23696	1.9771	4.04563	1.010588	0.077887	0.0866652	0.0599085	0.0110018	0.00100519	0.0301207	0.00690296	0.089905	0.0660191	0.0301974	0.0261484	0.238565	0.0895535	0.145476	0.0406439	0.9541386
3636	-425.2037	-437.1421	11.93837	0.0577232	0.0304466	0.07105	0.0252745	0.00249639	0.0195693	0.00046939	0.0732387	0.0437803	0.0368489	0.00918092	0.0879837	0.051483	0.134296	0.0381663	0.225056	0.483182	0.796982	1.25473	2.06961	4.44334	1.078389	0.0846373	0.0446427	0.104178	0.037059	0.00366036	0.0286936	0.000688248	0.107387	0.0641933	0.0540301	0.0134616	0.129007	0.0754875	0.196913	0.0559617	0.6820072
3672	-427.4947	-439.2658	11.77102	0.238709	0.0347405	0.189281	0.0146014	0.0155932	0.0362639	0.0696315	0.153215	0.0339116	0.281062	0.307079	0.121404	0.0757616	0.0644062	0.119288	0.939654	0.9701	0.990574	1.00952	1.03082	1.06422	0.04500673	0.13602	0.0197957	0.107856	0.00832012	0.0088853	0.0206638	0.0396772	0.0873045	0.0193234	0.160154	0.174979	0.0691783	0.0431703	0.0366998	0.0679726	1.754947
3708	-428.349	-440.3843	12.03531	0.0867194	0.0255219	0.0959972	0.0375701	0.00309936	0.0271776	0.0191431	0.0985282	0.0301072	0.100497	0.235986	0.0780134	0.0313523	0.0477982	0.0315632	0.34108	0.591797	0.849028	1.17782	1.68977	2.93186	0.7777599	0.0913726	0.0268913	0.101148	0.039586	0.00326566	0.0286359	0.0201703	0.103815	0.0317227	0.105889	0.248649	0.0821994	0.0330346	0.0503629	0.0332568	0.9490747
3744	-429.7797	-441.9357	12.156	0.109397	0.052319	0.079894	0.0461678	0.000176119	0.032822	0.0497484	0.122936	0.0241417	0.138761	0.231936	0.142606	0.074469	0.0552685	0.0828903	0.626272	0.795941	0.931272	1.0738	1.25637	1.59675	0.3383746	0.087973	0.0420729	0.0642475	0.0371263	0.000141627	0.0263942	0.0400057	0.0988601	0.0194138	0.111586	0.186514	0.114678	0.059885	0.0444447	0.066657	1.243534
3780	-426.1985	-437.8637	11.66519	0.187378	0.00618053	0.146362	0.0462033	0.00528656	0.0604262	0.000815319	0.175145	0.062174	0.292574	0.219835	0.226927	0.0760547	0.0525166	0.0420188	0.600761	0.77996	0.925398	1.08062	1.28212	1.66456	0.3684456	0.117119	0.00386308	0.0914824	0.028879	0.00330431	0.0377688	0.000509607	0.109472	0.0388613	0.18287	0.137406	0.141839	0.0475373	0.032825	0.0262634	1.599897
3816	-431.4746	-443.2188	11.74415	0.0281262	0.0112913	0.0399331	0.0343067	0.0140463	0.0216117	0.0005508	0.0379763	0.139809	0.131258	0.169416	0.0585948	0.065707	0.0270235	0.0742512	0.202826	0.459285	0.784469	1.27475	2.1773	4.93033	1.153589	0.0329384	0.0132232	0.0467654	0.0401764	0.0164496	0.0253093	0.000645038	0.0444738	0.163729	0.153716	0.198402	0.06862	0.076949	0.031647	0.0869551	0.8539028
3852	-425.307	-437.307	12.00001	0.113929	0.0283536	0.0511344	0.0306271	0.0151685	0.0176615	0.00151551	0.0496121	0.0438501	0.119105	0.142837	0.0472409	0.0340505	0.0231984	0.0214897	0.256966	0.51546	0.813224	1.22967	1.94002	3.89157	0.9825151	0.154005	0.0383274	0.0691217	0.0414006	0.0205042	0.0238742	0.00204862	0.0670639	0.059275	0.161002	0.193082	0.0638586	0.0460283	0.0313588	0.029049	0.7397732
3888	-433.0482	-444.7595	11.7113	0.062721	0.0232739	0.0573007	0.00218211	0.0149072	0.0129804	0.00128743	0.0325704	0.0667824	0.180247	0.215416	0.0870092	0.0328872	0.0140538	0.0283548	0.189093	0.443847	0.776145	1.28842	2.25303	5.2884	1.204283	0.0753882	0.0279743	0.0688732	0.00262281	0.0179179	0.0156019	0.00154744	0.0391484	0.0802699	0.21665	0.258922	0.104582	0.0395291	0.0168922	0.0340814	0.8319737
3924	-429.6966	-441.6909	11.99432	0.0905893	0.127839	0.186412	0.0581282	0.0132578	0.0568748	0.0141959	0.0299768	0.0691407	0.262363	0.198508	0.0642108	0.0694177	0.0343572	0.033023	0.558413	0.752644	0.915163	1.0927	1.32865	1.79079	0.4213005	0.0692423	0.0977138	0.142485	0.0444305	0.0101337	0.0434724	0.0108507	0.0229129	0.0528479	0.200538	0.151731	0.0490798	0.0530597	0.026261	0.0252412	1.308295
3960	-427.8624	-439.4839	11.62154	0.0566639	0.012904	0.0322528	0.0058264	0.0101106	0.00778114	0.00515899	0.0307361	0.0332714	0.0865841	0.103204	0.0386908	0.0151785	0.016798	0.031201	0.134909	0.37646	0.73728	1.35634	2.65632	7.41239	1.448417	0.116506	0.0265316	0.0663143	0.0119796	0.0207883	0.0159987	0.0106073	0.0631961	0.0684088	0.178024	0.212196	0.0795515	0.0312082	0.0345381	0.0641519	0.4863617
3996	-424.1942	-435.7654	11.57119	0.0350091	0.00536651	0.0243493	0.00228984	0.000824903	0.00838367	0.00229786	0.0549476	0.0226129	0.0912114	0.0626502	0.0480111	0.00208015	0.0146948	0.0265777	0.129742	0.369358	0.732912	1.36442	2.7074	7.70758	1.476655	0.0872376	0.0133726	0.060675	0.00570596	0.00205554	0.0208909	0.00572593	0.136922	0.0563482	0.227286	0.156115	0.119637	0.00518344	0.0366173	0.0662278	0.401307
